ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/implementation/milestones/0/id,releases/0/contracts/0/implementation/milestones/0/type,releases/0/contracts/0/implementation/milestones/0/dateMet,releases/0/contracts/0/implementation/milestones/0/code,releases/0/contracts/0/implementation/milestones/0/title
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-26,delivery,2021-05-31T12:00:00Z,26,CONG.MAGFT20:34;404;417;419;429-30;438;447;460-62;470-74;478-80;482;486-89;513;517;534;537-39;FT21:1;2;26;27;45/47;49/52;76;78/82;96;98;103;107;110;114;117;125-26;135-37;145-49;157;167;168;173-74;181-83;189;190;195;196;204-05;218-19;221;227-28;236-37
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-28,delivery,2021-07-30T12:00:00Z,28,SAL LUGLIO 2021- 307/21;308/21;309/21;326/21;338/21;344/21;325/21;328/21;332/21;333/21;349/21;317/21;350/21;359/21;361/21;367/21;368/21;369/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-1,delivery,2020-11-04T12:00:00Z,1,ENTRATA MERCI 5000819796 DDT 425/2020 28/10/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-16,delivery,2021-02-23T12:00:00Z,16,ORDINE 2030022381 DDT 552/2020 - 02/2021 - 27/2021 - 47/2021 - 105/2021
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-7,delivery,2020-12-11T12:00:00Z,7,ENTRATA MERCI 5000855275 DDT 501/2020 DEL 08/12/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-30,delivery,2021-09-21T12:00:00Z,30,SAL SETTEMBRE 2021 - 433/21;436/21;437/21;438/21;439/21;440/21;442/21;443/21;445/21;446/21;388/21;467/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-11,delivery,2020-11-26T12:00:00Z,11,ENTRTA MERCI 5000837928 DDT 461/2020 DEL 18/11/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-20,delivery,2021-04-04T12:00:00Z,20,ORDINE 2130002155 DDT 203 06/04
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-22,delivery,2021-06-04T12:00:00Z,22,ORDINE 2130004041 DDT 180 25/03- DDT 193 30/03 - DDT 199 01/04 - DDT 205 06/04 - DDT 220 13/04 - DDT 248 29/04 DDT 253 03/05 - DDT 267 11/05  DDT 305 27/05 - - DDT 327 04/06 
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-31,delivery,2021-10-29T12:00:00Z,31,SAL OTTOBRE 2021 - 465/21;468/21;469/21;466/21;477/21;485/21;486/21;493/21;494/21;508/21;509/21;510/21;512/21;513/21;514/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-33,delivery,2021-12-31T12:00:00Z,33,SAL DICEMBRE 2021 - 550/21;563/21;564/21;572/21;573/21;583/21;593/21;594/21;595/21;596/21;597/21;598/21;603/21;606/21;607/21;608/21;578/21;618/21;619/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-27,delivery,2021-06-28T12:00:00Z,27,SAL GIUGNO 2021 - FT 241/21;FT 242/21;FT 243/21;FT 5/21;FT 244/21;FT 245/21;FT 115/21;FT 220/21;FT 257/21;FT 258/21;FT 290/21;FT 294/21;FT 295/21;FT 296/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-34,delivery,2022-01-21T12:00:00Z,34,SAL GENNAIO 2022 - FT 634 13/12/2021; FT 629 07/12/2021; FT 628 07/12/2021; FT 635 13/12/2021; FT 636 14/12/2021; FT 659 22/12/2021; FT 660 22/12/2021; FT 584 16/11/2021NC 17 10/12/2021; FT 658 22/12/2021
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-18,delivery,2021-03-22T12:00:00Z,18,ORDINE 2030023999 DDT 49/2021 29/01 - DDT 141/2021 10/03 - DDT 131/2021 09/03 
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-15,delivery,2021-01-25T12:00:00Z,15,RIFERIMENTO ORDINE 2030022378 DDT NUMERI 496/2020- 502/2020- 526/2020- 547/2020-551/2020 - 01/2021 -26/2021 
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-32,delivery,2021-11-25T12:00:00Z,32,SAL NOVEMBRE 2021-520/21;521/21;522/21;523/21;524/21;526/21;528/21;529/21;530/21;481/21;538/21;539/21;540/21;551/21;552/21;422/21;451/21;553/21;554/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-5,delivery,2020-12-28T12:00:00Z,5,ENTRATA MERCI 5000866690 DDT 530/2020 DEL 18/12/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-19,delivery,2021-04-08T12:00:00Z,19,ORDINE 2130000684 DDT 48/2021 29/01 - DDT 79/2021 11/02 - DDT 99/2021 22/02 - DDT 117/2021 01/03 - DDT 111/2021 25/02- DDT 122/2021 04/03 - DDT 105/2021 23/02RNDDT 204/2021 06/04
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-13,delivery,2020-12-15T12:00:00Z,13,DDT N.483 DEL 30/11/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-4,delivery,2020-11-04T12:00:00Z,4,ENTRATA MERCI 5000819797 DDT 410/2020 DEL 14/10/2020
ocds-hu01ve-7895382,ocds-hu01ve-7895382-01,1791726,1791726-1,delivery,2021-05-26T12:00:00Z,1,CONTRATTO IN CORSO
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-3,delivery,2021-02-15T12:00:00Z,3,SAL N.3
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-5,delivery,2021-04-14T12:00:00Z,5,SAL N.6
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-6,delivery,2021-04-14T12:00:00Z,6,SAL N.5
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-8,delivery,2021-05-15T12:00:00Z,8,SAL N.8
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-9,delivery,2021-05-31T12:00:00Z,9,SAL N.9
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-2,delivery,2020-12-31T12:00:00Z,2,SAL N.2
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-10,delivery,2021-06-30T12:00:00Z,10,SAL N.10
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-1,delivery,2020-12-11T12:00:00Z,1,SAL N.1 L'IMPORTO SI RIFERISCE ALLA SOLA PROGETTAZIONE ESECUTIVA (A NETTO INARCASSA).
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-7,delivery,2021-04-30T12:00:00Z,7,SAL N.7
ocds-hu01ve-7915030,ocds-hu01ve-7915030-01,1829016,1829016-4,delivery,2021-02-28T12:00:00Z,4,SAL N.4
ocds-hu01ve-7904463,ocds-hu01ve-7904463-01,1853398,1853398-2,delivery,2021-10-14T12:00:00Z,2,STATO AVANZAMENTO LAVORI N.2
ocds-hu01ve-7904463,ocds-hu01ve-7904463-01,1853398,1853398-1,delivery,2021-06-01T12:00:00Z,1,STATO AVANZAMENTO LAVORI N.1
ocds-hu01ve-7897463,ocds-hu01ve-7897463-01,1851243,1851243-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7897463,ocds-hu01ve-7897463-01,1851243,1851243-2,delivery,2021-09-30T12:00:00Z,2,
ocds-hu01ve-7897463,ocds-hu01ve-7897463-01,1851243,1851243-3,delivery,2021-12-31T12:00:00Z,3,
ocds-hu01ve-7885928,ocds-hu01ve-7885928-01,1957145,1957145-3,delivery,2022-04-09T12:00:00Z,3,
ocds-hu01ve-7885928,ocds-hu01ve-7885928-01,1957145,1957145-2,delivery,2021-10-09T12:00:00Z,2,
ocds-hu01ve-7885928,ocds-hu01ve-7885928-01,1957145,1957145-1,delivery,2021-04-09T12:00:00Z,1,
ocds-hu01ve-7865542,ocds-hu01ve-7865542-01,1921534,1921534-1,delivery,2020-10-01T12:00:00Z,1,
ocds-hu01ve-7920251,ocds-hu01ve-7920251-01,1811835,1811835-1,delivery,2021-09-02T12:00:00Z,1,FINE PRIMA FASE DEL SERVIZIO
ocds-hu01ve-7897369,ocds-hu01ve-7897369-01,1944173,1944173-1,delivery,2021-12-30T12:00:00Z,1,PRIMO SEMESTRE 2021
ocds-hu01ve-7905012,ocds-hu01ve-7905012-01,1844810,1844810-3,delivery,2021-12-31T12:00:00Z,3,
ocds-hu01ve-7905012,ocds-hu01ve-7905012-01,1844810,1844810-2,delivery,2021-09-30T12:00:00Z,2,
ocds-hu01ve-7905012,ocds-hu01ve-7905012-01,1844810,1844810-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7921983,ocds-hu01ve-7921983-01,1844597,1844597-2,delivery,2022-03-15T12:00:00Z,2,
ocds-hu01ve-7921983,ocds-hu01ve-7921983-01,1844597,1844597-3,delivery,2022-03-15T12:00:00Z,3,
ocds-hu01ve-7921983,ocds-hu01ve-7921983-01,1844597,1844597-1,delivery,2021-10-05T12:00:00Z,1,
ocds-hu01ve-7920803,ocds-hu01ve-7920803-01,1880236,1880236-1,delivery,2021-12-31T12:00:00Z,1,SAL 31/12/2021
ocds-hu01ve-7900995,ocds-hu01ve-7900995-01,1837906,1837906-2,delivery,2021-05-31T12:00:00Z,2,STATO AVANZAMENTO LAVORI N. 2 A TUTTO IL 31/05/2021
ocds-hu01ve-7900995,ocds-hu01ve-7900995-01,1837906,1837906-1,delivery,2021-03-31T12:00:00Z,1,STATO AVANZAMENTO LAVORI N. 1 A TUTTO IL 31/03/2021
ocds-hu01ve-7900995,ocds-hu01ve-7900995-01,1837906,1837906-3,delivery,2021-05-31T12:00:00Z,3,STATO FINALE LAVORI
ocds-hu01ve-7748327,ocds-hu01ve-7748327-01,1991270,1991270-1,delivery,2021-07-31T12:00:00Z,1,
ocds-hu01ve-7906492,ocds-hu01ve-7906492-01,1975305,1975305-1,delivery,2021-05-30T12:00:00Z,1,I SEMESTRE CONTRATTUALE
ocds-hu01ve-7891650,ocds-hu01ve-7891650-01,1836039,1836039-2,delivery,2021-12-06T12:00:00Z,2,
ocds-hu01ve-7891650,ocds-hu01ve-7891650-01,1836039,1836039-1,delivery,2021-05-12T12:00:00Z,1,SAL N. 1
ocds-hu01ve-7923248,ocds-hu01ve-7923248-01,1877201,1877201-1,delivery,2021-06-30T12:00:00Z,1,1
ocds-hu01ve-7923248,ocds-hu01ve-7923248-01,1877201,1877201-2,delivery,2021-12-31T12:00:00Z,2,2
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-7,delivery,2021-12-31T12:00:00Z,7,
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-3,delivery,2021-07-31T12:00:00Z,3,
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-5,delivery,2021-10-30T12:00:00Z,5,
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-6,delivery,2021-11-30T12:00:00Z,6,
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-4,delivery,2021-09-30T12:00:00Z,4,
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-2,delivery,2021-05-31T12:00:00Z,2,
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331-1,delivery,2021-04-30T12:00:00Z,1,
ocds-hu01ve-7901826,ocds-hu01ve-7901826-01,2030764,2030764-1,delivery,2021-03-16T12:00:00Z,1,ANTICIPAZIONE
ocds-hu01ve-7901826,ocds-hu01ve-7901826-01,2030764,2030764-3,delivery,2021-10-21T12:00:00Z,3,II SAL
ocds-hu01ve-7901826,ocds-hu01ve-7901826-01,2030764,2030764-2,delivery,2021-07-28T12:00:00Z,2,I SAL
ocds-hu01ve-7988354,ocds-hu01ve-7988354-01,1954278,1954278-1,delivery,2021-07-09T12:00:00Z,1,
ocds-hu01ve-7900908,ocds-hu01ve-7900908-01,1824474,1824474-1,delivery,2020-12-05T12:00:00Z,1,
ocds-hu01ve-7882112,ocds-hu01ve-7882112-01,1953093,1953093-1,delivery,2022-03-11T12:00:00Z,1,SAL N. 1
ocds-hu01ve-7899568,ocds-hu01ve-7899568-01,1901736,1901736-1,delivery,2021-05-04T12:00:00Z,1,1° S.A.L.
ocds-hu01ve-7899568,ocds-hu01ve-7899568-01,1901736,1901736-2,delivery,2021-11-15T12:00:00Z,2,2° S.A.L.
ocds-hu01ve-7910297,ocds-hu01ve-7910297-01,1879742,1879742-1,delivery,2021-10-15T12:00:00Z,1,
ocds-hu01ve-7866734,ocds-hu01ve-7866734-01,1908145,1908145-2,delivery,2021-10-11T12:00:00Z,2,SAL N. 2 PER IL PERIODO 12/07/2021-11/10/2021
ocds-hu01ve-7866734,ocds-hu01ve-7866734-01,1908145,1908145-1,delivery,2021-07-11T12:00:00Z,1,SAL N. 1 PER IL PERIODO 12/02/2021-11/07/2021
ocds-hu01ve-7866734,ocds-hu01ve-7866734-01,1908145,1908145-3,delivery,2022-01-10T12:00:00Z,3,SAL N. 3 PER IL PERIODO 12/10/2021-11/01/2022
ocds-hu01ve-7910916,ocds-hu01ve-7910916-01,2121691,2121691-2,delivery,2021-11-11T12:00:00Z,2,II SAL (LAVORI E SICUREZZA) A TUTTO IL 05/11/2021
ocds-hu01ve-7910916,ocds-hu01ve-7910916-01,2121691,2121691-1,delivery,2021-07-22T12:00:00Z,1,"I SAL LAVORI A TUTTO IL 30/06/2021 - INOLTRE SI RIPORTANO:RNI ANTICIP.DEL 26/07/2021 DI ? 3.156.600,49 E LA SUCCESSIVA II ANTICIP. DEL 22/11/2021 DI ? 1.999.180,31"
ocds-hu01ve-7922192,ocds-hu01ve-7922192-01,1838481,1838481-1,delivery,2021-07-15T12:00:00Z,1,
ocds-hu01ve-7913620,ocds-hu01ve-7913620-01,2121149,2121149-2,delivery,2021-10-13T12:00:00Z,2,FATTURA NR J210000133PA DEL 13.10.2021 10%
ocds-hu01ve-7913620,ocds-hu01ve-7913620-01,2121149,2121149-1,delivery,2021-10-13T12:00:00Z,1,FATTURA NR J210000133PA DEL 13.10.2021
ocds-hu01ve-7915373,ocds-hu01ve-7915373-01,1853227,1853227-1,delivery,2021-12-02T12:00:00Z,1,
ocds-hu01ve-7914984,ocds-hu01ve-7914984-01,1817957,1817957-1,delivery,2020-12-31T12:00:00Z,1,
ocds-hu01ve-7922136,ocds-hu01ve-7922136-01,1947515,1947515-1,delivery,2021-12-31T12:00:00Z,1,GA20_008_APPALTOLAVORO_3-SAL LUG-AGO2021+4-SAL SET-OTT2021+5-SAL NOV-DIC2021
ocds-hu01ve-7906203,ocds-hu01ve-7906203-01,1867296,1867296-1,delivery,2020-12-30T12:00:00Z,1,CONGUAGLIO FEE 1 SEMESTRE 2020
ocds-hu01ve-7913436,ocds-hu01ve-7913436-01,1909300,1909300-2,delivery,2021-06-11T12:00:00Z,2,2
ocds-hu01ve-7913436,ocds-hu01ve-7913436-01,1909300,1909300-1,delivery,2021-02-05T12:00:00Z,1,1
ocds-hu01ve-7914137,ocds-hu01ve-7914137-01,1810697,1810697-1,delivery,2021-02-22T12:00:00Z,1,1
ocds-hu01ve-7914137,ocds-hu01ve-7914137-01,1810697,1810697-2,delivery,2021-07-26T12:00:00Z,2,2
ocds-hu01ve-7887085,ocds-hu01ve-7887085-01,1899949,1899949-1,delivery,2021-11-03T12:00:00Z,1,1° SAL - RIEPILOGO DEI PAGAMENTI SU SAP FINO AL 03/11/2021
ocds-hu01ve-7917009,ocds-hu01ve-7917009-01,1858745,1858745-1,delivery,2021-12-22T12:00:00Z,1,STATO DI AVANZAMENTO N.1 A TUTTO IL 22/12/2021
ocds-hu01ve-7903090,ocds-hu01ve-7903090-01,1819040,1819040-1,delivery,2020-11-30T12:00:00Z,1,1
ocds-hu01ve-7903001,ocds-hu01ve-7903001-01,1871597,1871597-1,delivery,2022-01-13T12:00:00Z,1,
ocds-hu01ve-7923029,ocds-hu01ve-7923029-01,2002364,2002364-1,delivery,2021-02-28T12:00:00Z,1,PERIODO CONTRATTUALE DAL 1 NOVEMBRE 2020 AL 28 FEBBRAIO 2021
ocds-hu01ve-7893471,ocds-hu01ve-7893471-01,1865013,1865013-2,delivery,2021-12-31T12:00:00Z,2,
ocds-hu01ve-7893471,ocds-hu01ve-7893471-01,1865013,1865013-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7880244,ocds-hu01ve-7880244-01,1872246,1872246-2,delivery,2020-11-30T12:00:00Z,2,2
ocds-hu01ve-7880244,ocds-hu01ve-7880244-01,1872246,1872246-1,delivery,2020-11-30T12:00:00Z,1,1
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-10,delivery,2021-12-27T12:00:00Z,10,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-3,delivery,2021-03-15T12:00:00Z,3,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-1,delivery,2020-12-31T12:00:00Z,1,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-11,delivery,2021-12-27T12:00:00Z,11,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-5,delivery,2021-06-30T12:00:00Z,5,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-6,delivery,2021-11-15T12:00:00Z,6,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-7,delivery,2021-12-27T12:00:00Z,7,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-9,delivery,2021-12-27T12:00:00Z,9,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-4,delivery,2021-05-31T12:00:00Z,4,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-8,delivery,2021-12-27T12:00:00Z,8,
ocds-hu01ve-7889823,ocds-hu01ve-7889823-01,1832980,1832980-2,delivery,2020-12-31T12:00:00Z,2,
ocds-hu01ve-7914274,ocds-hu01ve-7914274-01,1808770,1808770-1,delivery,2020-10-27T12:00:00Z,1,
ocds-hu01ve-7887262,ocds-hu01ve-7887262-01,1916135,1916135-2,delivery,2021-10-20T12:00:00Z,2,
ocds-hu01ve-7887262,ocds-hu01ve-7887262-01,1916135,1916135-3,delivery,2021-12-31T12:00:00Z,3,
ocds-hu01ve-7887262,ocds-hu01ve-7887262-01,1916135,1916135-1,delivery,2021-08-11T12:00:00Z,1,
ocds-hu01ve-7890479,ocds-hu01ve-7890479-01,1817413,1817413-3,delivery,2021-09-15T12:00:00Z,3,
ocds-hu01ve-7890479,ocds-hu01ve-7890479-01,1817413,1817413-2,delivery,2021-06-28T12:00:00Z,2,
ocds-hu01ve-7890479,ocds-hu01ve-7890479-01,1817413,1817413-1,delivery,2021-04-29T12:00:00Z,1,SAL 1- ANTICIPAZIONE EX ART.35/18 CO D.LGS 50/2016 E ART. 207/2 CO L. 77/2020
ocds-hu01ve-7896299,ocds-hu01ve-7896299-01,1863161,1863161-2,delivery,2021-12-13T12:00:00Z,2,2° SAL AL 13.12.2021
ocds-hu01ve-7896299,ocds-hu01ve-7896299-01,1863161,1863161-1,delivery,2021-07-26T12:00:00Z,1,1° SAL AL 26.07.2021
ocds-hu01ve-7911066,ocds-hu01ve-7911066-01,1864766,1864766-1,delivery,2021-12-31T12:00:00Z,1,
ocds-hu01ve-7904752,ocds-hu01ve-7904752-01,1890238,1890238-1,delivery,2021-03-08T12:00:00Z,1,LIQUIDATO AL 08/03/2021
ocds-hu01ve-7818154,ocds-hu01ve-7818154-01,1864898,1864898-1,delivery,2021-02-15T12:00:00Z,1,SAL A TUTTO IL 04.02.2021
ocds-hu01ve-7818154,ocds-hu01ve-7818154-01,1864898,1864898-2,delivery,2021-04-22T12:00:00Z,2,RATA A SALDO C.R.E.
ocds-hu01ve-7882613,ocds-hu01ve-7882613-01,1796093,1796093-2,delivery,2021-12-31T12:00:00Z,2,
ocds-hu01ve-7882613,ocds-hu01ve-7882613-01,1796093,1796093-1,delivery,2020-06-30T12:00:00Z,1,
ocds-hu01ve-7906197,ocds-hu01ve-7906197-01,1969740,1969740-1,delivery,2020-11-30T12:00:00Z,1,SA_SAL N. 1 AL 30.11.20_ICM
ocds-hu01ve-7906197,ocds-hu01ve-7906197-01,1969740,1969740-2,delivery,2020-12-23T12:00:00Z,2,SA_SAL N. 2 AL 23.12.20_ICM
ocds-hu01ve-7906197,ocds-hu01ve-7906197-01,1969740,1969740-5,delivery,2021-03-25T12:00:00Z,5,SA_SAL N. 5 AL 25.03.21_ICM
ocds-hu01ve-7906197,ocds-hu01ve-7906197-01,1969740,1969740-4,delivery,2021-02-28T12:00:00Z,4,SA_SAL N. 4 AL 28.02.21_ICM
ocds-hu01ve-7906197,ocds-hu01ve-7906197-01,1969740,1969740-3,delivery,2021-01-31T12:00:00Z,3,SA_SAL N. 3 AL 31.01.21_ICM
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-1,delivery,2021-02-11T12:00:00Z,1,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-8,delivery,2021-09-16T12:00:00Z,8,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-5,delivery,2021-06-21T12:00:00Z,5,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-11,delivery,2021-12-22T12:00:00Z,11,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-10,delivery,2021-12-06T12:00:00Z,10,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-3,delivery,2021-04-19T12:00:00Z,3,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-6,delivery,2021-07-14T12:00:00Z,6,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-7,delivery,2021-08-12T12:00:00Z,7,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-4,delivery,2021-05-24T12:00:00Z,4,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-2,delivery,2021-01-29T12:00:00Z,2,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7920548,ocds-hu01ve-7920548-01,1848646,1848646-9,delivery,2021-10-06T12:00:00Z,9,PAGAMENTI FINORA EFFETTUATI DALL'ASSUNZIONE DEL CIG DERIVATO
ocds-hu01ve-7902270,ocds-hu01ve-7902270-01,1878245,1878245-3,delivery,2021-05-31T12:00:00Z,3,3
ocds-hu01ve-7902270,ocds-hu01ve-7902270-01,1878245,1878245-4,delivery,2021-10-29T12:00:00Z,4,4
ocds-hu01ve-7902270,ocds-hu01ve-7902270-01,1878245,1878245-1,delivery,2021-02-26T12:00:00Z,1,1
ocds-hu01ve-7902270,ocds-hu01ve-7902270-01,1878245,1878245-2,delivery,2021-03-31T12:00:00Z,2,2
ocds-hu01ve-7897707,ocds-hu01ve-7897707-01,2109424,2109424-2,delivery,2021-08-10T12:00:00Z,2,SAL2
ocds-hu01ve-7897707,ocds-hu01ve-7897707-01,2109424,2109424-1,delivery,2021-08-02T12:00:00Z,1,SAL1
ocds-hu01ve-7897707,ocds-hu01ve-7897707-01,2109424,2109424-3,delivery,2021-11-24T12:00:00Z,3,SAL3
ocds-hu01ve-7862185,ocds-hu01ve-7862185-01,1903210,1903210-1,delivery,2021-05-20T12:00:00Z,1,
ocds-hu01ve-7906920,ocds-hu01ve-7906920-01,1963355,1963355-1,delivery,2021-05-31T12:00:00Z,1,PERIODO 09/11/2020-31/05/2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-9,delivery,2021-06-30T12:00:00Z,9,MAP GIUGNO 2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-7,delivery,2021-04-30T12:00:00Z,7,MAP APRILE 2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-3,delivery,2020-12-31T12:00:00Z,3,MAP DICEMBRE2020
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-2,delivery,2020-11-30T12:00:00Z,2,MAP NOVEMBRE 2020
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-1,delivery,2020-10-31T12:00:00Z,1,MAP OTTOBRE 2020
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-6,delivery,2021-03-31T12:00:00Z,6,MAP MARZO 2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-10,delivery,2021-07-31T12:00:00Z,10,MAP LUGLIO 2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-5,delivery,2021-02-28T12:00:00Z,5,MAP FEBBRAIO 2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-4,delivery,2021-01-31T12:00:00Z,4,MAP GENNAIO 2021
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,1857414-8,delivery,2021-05-31T12:00:00Z,8,MAP MAGGIO 2021
ocds-hu01ve-7906557,ocds-hu01ve-7906557-01,1975353,1975353-1,delivery,2021-05-30T12:00:00Z,1,I SEMESTRE CONTRATTUALE
ocds-hu01ve-7924247,ocds-hu01ve-7924247-01,1814693,1814693-1,delivery,2020-11-06T12:00:00Z,1,
ocds-hu01ve-7912129,ocds-hu01ve-7912129-01,1968118,1968118-2,delivery,2021-11-18T12:00:00Z,2,
ocds-hu01ve-7912129,ocds-hu01ve-7912129-01,1968118,1968118-1,delivery,2021-05-18T12:00:00Z,1,
ocds-hu01ve-7998688,ocds-hu01ve-7998688-01,2095315,2095315-3,delivery,2021-10-13T12:00:00Z,3,STATO D'AVANZAMENTO N.3
ocds-hu01ve-7998688,ocds-hu01ve-7998688-01,2095315,2095315-2,delivery,2021-06-14T12:00:00Z,2,STATO D'AVANZAMENTO N.2
ocds-hu01ve-7998688,ocds-hu01ve-7998688-01,2095315,2095315-1,delivery,2021-03-04T12:00:00Z,1,STATO D'AVANZAMENTO N.1
ocds-hu01ve-7914047,ocds-hu01ve-7914047-01,1849472,1849472-4,delivery,2021-11-24T12:00:00Z,4,4 SAL
ocds-hu01ve-7914047,ocds-hu01ve-7914047-01,1849472,1849472-1,delivery,2021-06-10T12:00:00Z,1,1 SAL 
ocds-hu01ve-7914047,ocds-hu01ve-7914047-01,1849472,1849472-5,delivery,2021-02-23T12:00:00Z,5,ANTICIPAZIONE
