ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/items/0/id,releases/0/contracts/0/items/0/relatedLot,releases/0/contracts/0/items/0/description,releases/0/contracts/0/items/0/unit/value/amount,releases/0/contracts/0/items/0/unit/value/currency,releases/0/contracts/0/items/0/classification/id,releases/0/contracts/0/items/0/classification/description,releases/0/contracts/0/items/0/classification/scheme,releases/0/contracts/0/items/0/classification/uri
ocds-hu01ve-7920155,ocds-hu01ve-7920155-01,2087548,8484399B89,8484399B89,"L1620 - PROCEDURA NEGOZIATA, AI SENSI DELL'ART. 36, CO. 2, LETT. B) DEL D.LGS. 50/2016 E S.M.I., COSÌ COME DEROGATO IN VIA TRANSITORIA DAL D.L. 16 LUGLIO 2020, N. 76, CONVERTITO DALLA L. N. 120 DELL'11 SETTEMBRE 2020, PER L'AFFIDAMENTO DEI LAVORI DI REALIZZAZIONE DI UN NUOVO PADIGLIONE AULE PRESSO IL CAMPUS DI INGEGNERIA 'ENZO FERRARI' A MODENA",5342274.01,EUR,45210000-2,LAVORI GENERALI DI COSTRUZIONE DI EDIFICI,CPV,https://dati.anticorruzione.it/data/cpv/45210000-2
ocds-hu01ve-7870321,ocds-hu01ve-7870321-01,1882226,8426528EDF,8426528EDF,RETE DI RISERVE FIEMME - DESTRA AVISIO - INTERVENTO A22 ,43407.54,EUR,45262640-9,LAVORI DI MIGLIORAMENTO AMBIENTALE,CPV,https://dati.anticorruzione.it/data/cpv/45262640-9
ocds-hu01ve-7915582,ocds-hu01ve-7915582-01,1847265,8478815B79,8478815B79,"PROCEDURA CONCORRENZIALE PER AFFIDAMENTO AI SENSI DELL'ART. 1, C. 2, LETT. A) L.120/2020 DEI LAVORI DI RIQUALIFICAZIONE DI N. 4 AREE GIOCO DI SESTO FIORENTINO NELL'AMBITO DI 'BILANCIAMOCI' 2020",122191.22,EUR,45236210-5,LAVORI DI SUPERFICIE PER AREE DA GIOCO,CPV,https://dati.anticorruzione.it/data/cpv/45236210-5
ocds-hu01ve-7902870,ocds-hu01ve-7902870-01,1860068,8464113701,8464113701,EVOLOCUMAB140 MG,706140,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7896776,ocds-hu01ve-7896776-01,1884388,845676031F,845676031F,RIQUALIFICAZIONE ENERGETICA MUNICIPIO 2020- LOTTO 2,294187.99,EUR,45454000-4,LAVORI DI RISTRUTTURAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45454000-4
ocds-hu01ve-7830517,ocds-hu01ve-7830517-01,1879629,838046527F,838046527F,RIQUALIFICAZIONE URBANA AREA ESTERNA ED ACCESSO ALLE STRUTTURE IMPIANTI SPORTIVI IN VIA CHIESA 5,78850,EUR,45236100-1,LAVORI DI SUPERFICIE PER IMPIANTI SPORTIVI VARI,CPV,https://dati.anticorruzione.it/data/cpv/45236100-1
ocds-hu01ve-7918106,ocds-hu01ve-7918106-01,2034017,848179135B,848179135B,INTERVENTO URGENTE ED INDIFFERIBILE PER IL RIPRISTINO DELLA VIABILITA DELLA STRADA COMUNALE PER LA FRAZIONE OUTRE L'EVE A SEGUITO DI FENOMENI DI CROLLO,75498.38,EUR,45233140-2,LAVORI STRADALI,CPV,https://dati.anticorruzione.it/data/cpv/45233140-2
ocds-hu01ve-7903588,ocds-hu01ve-7903588-01,1861799,8464931A09,8464931A09,PR.384.020.A-ACQUISTO E AGGIORNAMENTO DELLE LICENZE SOFTWARE BROADCOM CA TECHNOLOGIES,2000000,EUR,48771000-3,PACCHETI SOFTWARE GENERALI,CPV,https://dati.anticorruzione.it/data/cpv/48771000-3
ocds-hu01ve-7915710,ocds-hu01ve-7915710-01,1889742,84789380FD,84789380FD,FORNITURA DI BUONI PASTO ELETTRONICI (INTEGRAZIONE QUANTITATIVO DA CONVENZIONE CONSIP),241200,EUR,30199770-8,BUONI PASTO,CPV,https://dati.anticorruzione.it/data/cpv/30199770-8
ocds-hu01ve-7907916,ocds-hu01ve-7907916-01,1834920,8470043499,8470043499,"ALL'INTERVENTO DI ADEGUAMENTO PREVENZIONE INCENDI, MESSA IN SICUREZZA ED ADEGUAMENTO IGIENICO SANITARIO PRESSO L'I.P.S.I.A. 'G. AMBROSOLI', VIALE DELLA RESISTENZA 11 - CODOGNO, L'I.T.C. 'P. CALAMANDREI', PIAZZA REPUBBLICA 7 - CODOGNO E L'I.I.S. 'A. CESARIS', VIALE CADORNA 9 DI CASALPUSTERLENGO",340092.4,EUR,45454000-4,LAVORI DI RISTRUTTURAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45454000-4
ocds-hu01ve-7903010,ocds-hu01ve-7903010-01,1853212,84653893FF,84653893FF,INTERVENTI EXTRA DI MANUTENZIONE DEL VERDE PUBBLICO,71141.81,EUR,77310000-6,SERVIZI DI PIANTAGIONE E MANUTENZIONE DI ZONE VERDI,CPV,https://dati.anticorruzione.it/data/cpv/77310000-6
ocds-hu01ve-7919466,ocds-hu01ve-7919466-01,1901764,848337702B,848337702B,CONVENZIONE CON LA COOPERATIVA SAD PER IL SERVIZIO DI TRASPORTO E ACCOMPAGNAMENTO IN FAVORE DI PORTATORI DI MINORAZIONE,75000,EUR,85310000-5,SERVIZI DI ASSISTENZA SOCIALE,CPV,https://dati.anticorruzione.it/data/cpv/85310000-5
ocds-hu01ve-7923103,ocds-hu01ve-7923103-01,2053466,84879004A9,84879004A9,FORNITURA DI 60000 MASCHERINE FFP2 (KN95) - CON ELASTICI E STRINGINASO,46900,EUR,18143000-3,ATTREZZI DI PROTEZIONE,CPV,https://dati.anticorruzione.it/data/cpv/18143000-3
ocds-hu01ve-7923519,ocds-hu01ve-7923519-01,1844871,8488431AD9,8488431AD9,AFFIDAMENTO DEL SERVIZIO PULIZIA E DISINFEZIONE DEI LOCALI DEGLI EDIFICI COMUNALI A RIDOTTO IMPATTO AMBIENTALE PER LA DURATA DI 3 ANNI,68952,EUR,90910000-9,SERVIZI DI PULIZIA,CPV,https://dati.anticorruzione.it/data/cpv/90910000-9
ocds-hu01ve-7920884,ocds-hu01ve-7920884-01,2119619,8485445AB9,8485445AB9,PROGETTO INTEGRATO PER LA REALIZZAZIONE DI UN'AREA SPORTIVA ATTREZZATA ED IL POTENZIAMENTO DELL'IMPIANTO SPORTIVO COMUNALE 'T. PEDIO',71750,EUR,45212290-5,RIPARAZIONE E MANUTENZIONE DI IMPIANTI SPORTIVI,CPV,https://dati.anticorruzione.it/data/cpv/45212290-5
ocds-hu01ve-7908417,ocds-hu01ve-7908417-01,2050755,8470504108,8470504108,MESSA IN SICUREZZA FABBRICATO COMUNALE IN VIA SAN ROCCO,78512.06,EUR,45262690-4,RISTRUTTURAZIONE DI EDIFICI IN ROVINA,CPV,https://dati.anticorruzione.it/data/cpv/45262690-4
ocds-hu01ve-7928386,ocds-hu01ve-7928386-01,1927259,8493942EAA,8493942EAA,APPALTO DEL SERVIZIO DI CONDUZIONE E MANUTENZIONE DEGLI IMPIANTI TERMOIDRAULICI E DI CONDIZIONAMENTO DEGLI IMMOBILI GESTITI DA ASP - PROGETTO PERSONA,59302.41,EUR,50720000-8,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI RISCALDAMENTI CENTRALI,CPV,https://dati.anticorruzione.it/data/cpv/50720000-8
ocds-hu01ve-7923385,ocds-hu01ve-7923385-01,1950055,84883117D3,84883117D3,APPALTO DELLA FORNITURA DI ENERGIA ELETTRICA ANNO 2021,100000,EUR,65310000-9,EROGAZIONE DI ENERGIA ELETTRICA,CPV,https://dati.anticorruzione.it/data/cpv/65310000-9
ocds-hu01ve-7927842,ocds-hu01ve-7927842-01,1906022,8494404BEC,8494404BEC,REALIZZAZIONE NUOVO POLO SCOLASTICO UNIFICATO-SECONDO STRALCIO - LAVORI DI REALIZZAZIONE IMPIANTO DI TRATTAMENTO ARIA E CONDIZIONAMENTO,100000,EUR,45331200-8,LAVORI DI INSTALLAZIONE DI IMPIANTI DI VENTILAZIONE E CLIMATIZZAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45331200-8
ocds-hu01ve-7922293,ocds-hu01ve-7922293-01,1851582,8486994900,8486994900,"SERVIZIO DI VERIFICA PERIODICA E MANUTENZIONE CORRETTIVA DEI PRESIDI ANTINCENDIO DEGLI OSPEDALI DI PORDENONE, SAN VITO AL TAGLIAMENTO E SPILIMBERGO",74026.5,EUR,50413200-5,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI IMPIANTI ANTINCENDIO,CPV,https://dati.anticorruzione.it/data/cpv/50413200-5
ocds-hu01ve-7898750,ocds-hu01ve-7898750-01,2051008,8459024F6B,8459024F6B,LAVORI DI MESSA IN SICUREZZA CIMITERO COMUNALE,65630,EUR,45212360-7,LAVORI DI COSTRUZIONE DI EDIFICI RELIGIOSI,CPV,https://dati.anticorruzione.it/data/cpv/45212360-7
ocds-hu01ve-7896706,ocds-hu01ve-7896706-01,2140944,84566887B3,84566887B3,LAVORI DI RIQUALIDICAZIONE DI VIA BARONCHELLI,215710,EUR,45233140-2,LAVORI STRADALI,CPV,https://dati.anticorruzione.it/data/cpv/45233140-2
ocds-hu01ve-7900230,ocds-hu01ve-7900230-01,1968093,84609103CF,84609103CF,CIG DERIVATO TAU MEDICA LOTTO 3  - GARA SUAM MATERIALI E DISPOSITIVI COVID-19 (DURATA 6 MESI) (160.10.10/2020/PROV/565) ,235365,EUR,35113400-3,INDUMENTI PROTETTIVI E DI SICUREZZA,CPV,https://dati.anticorruzione.it/data/cpv/35113400-3
ocds-hu01ve-7900230,ocds-hu01ve-7900230-01,1968103,8460959C3C,8460959C3C,CIG DERIVATO ANTONIO PELLECCHIA LOTTO 3 - GARA SUAM MATERIALI E DISPOSITIVI COVID-19 (DURATA 6 MESI) (160.10.10/2020/PROV/565) ,155330.18,EUR,35113400-3,INDUMENTI PROTETTIVI E DI SICUREZZA,CPV,https://dati.anticorruzione.it/data/cpv/35113400-3
ocds-hu01ve-7923005,ocds-hu01ve-7923005-01,1945099,8487739FC9,8487739FC9,FORNITURA PRINCIPIO ATTIVO BENRALIZUMAB 30MG/ML PENNA,278104,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7905436,ocds-hu01ve-7905436-01,1858465,846694580B,846694580B,"PROCEDURA EX ART. 36, COMMA 2, LETTERA B) E C) DEL D.LGS. N.50/2016, PER IL REPERIMENTO DI UNA FIDEJUSSIONE BANCARIA PER L'IMPORTO DI EURO 1.500.000 A GARANZIA DELLA LIQUIDAZIONE DEGLI IMPORTI DI PEDAGGIO DI COMPETENZA DI ASPI, RISCOSSI DA APL PRESSO L'INTERCONNESSIONE 'GRANDATE- TANGENZIALE DI COMO' PER LA DURATA DI 5 ANNI",190000,EUR,66113000-5,SERVIZI DI CONCESSIONE DI CREDITO,CPV,https://dati.anticorruzione.it/data/cpv/66113000-5
ocds-hu01ve-7911214,ocds-hu01ve-7911214-01,1864795,8473562C8F,8473562C8F,FINANZIAMENTO A BILANCIO ANNO 2021 - ATTIVITA' SOCIO-ASSISTENZIALI - CENTRO AIUTO ALLO STUDIO,108000,EUR,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,CPV,https://dati.anticorruzione.it/data/cpv/85311300-5
ocds-hu01ve-7924183,ocds-hu01ve-7924183-01,1837923,84891479B6,84891479B6,MANUTENZIONE STRAORDINARIA DI PIAZZALE ROMA. 14679. PA.859. CUP F77H19002070004. CUI L00339370272201900243. ,118901.68,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7919411,ocds-hu01ve-7919411-01,2009395,84833455C1,84833455C1,INTERVENTI DI ADEGUAMENTO E MESSA IN SICUREZZA DELLA BIBLIOTECA COMUNALE - VILLA HUSSY DI LUINO,67000,EUR,45261900-3,LAVORI DI RIPARAZIONE E MANUTENZIONE DI TETTI,CPV,https://dati.anticorruzione.it/data/cpv/45261900-3
ocds-hu01ve-7926365,ocds-hu01ve-7926365-01,1902981,8491627846,8491627846,CONTRATTO PONTE PER LA FORNITURA DI QUANTIFERON,74900,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7899563,ocds-hu01ve-7899563-01,1841147,845988993F,845988993F,"CA 18 - AQ 25 - LAVORI URGENTI DI RIPRISTINO SEDE FERROVIARIA NELLA TRATTA ARAGONA C.RE - AGRIGENTO BASSA DELLA LINEA LERCARA DIR. - AGRIGENTO E NELLE TRATTE CAMPOBELLO DI LICATA - S. OLIVA E FALCONARA - BUTERA DELLA LINEA CANICATTÌ - SIRACUSA A SEGUITO DEI DANNI SUBITI IN DATA 12, 19 E 20/11/2019 A CAUSA DELLE AVVERSE CONDIZIONI ATMOSFERICHE",855584,EUR,45223500-1,STRUTTURE IN CEMENTO ARMATO,CPV,https://dati.anticorruzione.it/data/cpv/45223500-1
ocds-hu01ve-7898372,ocds-hu01ve-7898372-01,1832652,84585231FF,84585231FF,NOLEGGIO TENSOSTRUTTURE PERI ADEGUAMENTO SPAZI SCOLASTICI ALLE NORMATIVE ANTI COVID-19 SCUOLE PRIMARIE PAPA GIOVANNI XXIII E BOTTACCHI DI NOVARA - A.S.2020/2021,92000,EUR,39150000-8,ARREDI ED ATTREZZATURE VARIE,CPV,https://dati.anticorruzione.it/data/cpv/39150000-8
ocds-hu01ve-7882103,ocds-hu01ve-7882103-01,1815200,84394885D0,84394885D0,122305.M0000T.G0.02005 MANUTENZIONE DEGLI IMPIANTI ELETTRICI ED ILLUMINAZIONE PER LE GALLERIE SEMPLICI. ZONA OVEST. PERIODO 2021-2023,384979.26,EUR,45316000-5,LAVORI DI INSTALLAZIONE DI SISTEMI DI ILLUMINAZIONE E DI SEGNALAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45316000-5
ocds-hu01ve-7900231,ocds-hu01ve-7900231-01,2142051,8460917994,8460917994,LAVORI DI CONSOLIDAMENTO VERSANTE E REALIZZAZIONE DI PARCHEGGIO LUNGO VIA MAZZINI,66074.36,EUR,45223300-9,LAVORI DI COSTRUZIONE DI PARCHEGGI,CPV,https://dati.anticorruzione.it/data/cpv/45223300-9
ocds-hu01ve-7916429,ocds-hu01ve-7916429-01,1854962,8479827E99,8479827E99,"AFFIDAMENTO DIRETTO AI SENSI DELL’ART. 1, CO. 2, LETT. A) D.L. 76/2020 PER LA FORNITURA E INSTALLAZIONE DI UNITÀ DI DEODORIZZAZIONE E ABBATTIMENTO DI VIRUS E BATTERI ",69116.51,EUR,30190000-7,"MACCHINARI, ATTREZZATURE E FORNITURE VARIE",CPV,https://dati.anticorruzione.it/data/cpv/30190000-7
ocds-hu01ve-7912170,ocds-hu01ve-7912170-01,1881557,8474610D65,8474610D65,"2020-025_PR - GARA A PROCEDURA  RISTRETTA AI SENSI DEGLI ARTT. 61 E 122 DEL D.LGS. 50/2016, PER L'AFFIDAMENTO DELL'APPALTO CONCERNENTE L'ESECUZIONE DEI LAVORI DI TRASFORMAZIONE DA RISCALDAMENTO TRADIZIONALE A TELERISCALDAMENTO E ADEGUAMENTI IMPIANTISTICI PRESSO LE CENTRALI TERMICHE DI UTENZA PUBBLICA NEI COMUNI DI CESANO MADERNO, VAREDO E MUGGIÒ.",2071066.42,EUR,45251250-8,LAVORI DI COSTRUZIONE DI IMPIANTI DI TELERISCALDAMENTO URBANO,CPV,https://dati.anticorruzione.it/data/cpv/45251250-8
ocds-hu01ve-7919794,ocds-hu01ve-7919794-01,1875117,848388428E,848388428E,ADESIONE GARA 7621724 LOTTO1,53700,EUR,33140000-3,MATERIALI MEDICI,CPV,https://dati.anticorruzione.it/data/cpv/33140000-3
ocds-hu01ve-7916231,ocds-hu01ve-7916231-01,1833308,8479664818,8479664818,ADEGUAMENTO E MESSA IN SICUREZZA IMPIANTI ELETTRICI NEGLI EDIFICI PUBBLICI DEL COMUNE DI CESENA ,72000,EUR,50711000-2,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI IMPIANTI ELETTRICI DI EDIFICI,CPV,https://dati.anticorruzione.it/data/cpv/50711000-2
ocds-hu01ve-7920756,ocds-hu01ve-7920756-01,1986069,8485215CEB,8485215CEB,FORNITURA DI ATTREZZATURE PER ALLESTIMENTO AREE FITNESS ALL'APERTO,69800,EUR,37416000-7,ATTREZZATURE PER IL TEMPO LIBERO,CPV,https://dati.anticorruzione.it/data/cpv/37416000-7
ocds-hu01ve-7899569,ocds-hu01ve-7899569-01,1912776,84598980AF,84598980AF,RIQUALIFICAZIONE URBANA DELL'AREA STRADALE COMUNALE ANTISTANTE LA CHIESA DI SAN GIOVANNI BATTISTA',69895.23,EUR,45233220-7,LAVORI DI SUPERFICIE PER STRADE,CPV,https://dati.anticorruzione.it/data/cpv/45233220-7
ocds-hu01ve-7910054,ocds-hu01ve-7910054-01,1873723,8472272407,8472272407,CONTRATTO ATTUATIVO N.1 PER ACCORDO QUADRO LAVORI DI MANUTENZIONE E PRONTO INTERVENTO DELLE STRADE PROVINCIALI E REGIONALI IN GESTIONE ALLA PROVINCIA DI PISA - AREA 1 OVEST. ACCORDO QUADRO SUDDIVISO IN TRE LOTTI. LOTTO 2 (CANTONI 3 E 4) CIG PADRE 832189335A.,215300,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7897889,ocds-hu01ve-7897889-01,2002992,8458052D4D,8458052D4D,FORNITURA DI STRUMENTAZIONE SCIENTIFICA DEL MODULO SOTTOMARINO  MULTIPARAMETRICO DEL SISTEMA CUMAS,251000,EUR,43135000-8,ATTREZZATURE SOTTOMARINE,CPV,https://dati.anticorruzione.it/data/cpv/43135000-8
ocds-hu01ve-7968474,ocds-hu01ve-7968474-01,1986307,85395958B8,85395958B8,AFFIDAMENTO DEL SERVIZIO DI ESECUZIONE TAMPONI COVID A DOMICILIO PER IL TERRITORIO DELL'AULSS 1 DOLOMITI E DI SUPPORTO AI DRIVE IN AZIENDALI PER IL PERIODO OTTOBRE - DICEMBRE 2020,75000,EUR,85142000-6,SERVIZI PRESTATI DA PERSONALE PARAMEDICO,CPV,https://dati.anticorruzione.it/data/cpv/85142000-6
ocds-hu01ve-7902943,ocds-hu01ve-7902943-01,1815743,8464234ADA,8464234ADA,LAVORI DI PRONTO INTERVENTO DI SOMMA URGENZA INERENTE LA MESSA IN SICUREZZA VERSANTE IN LOCALITÀ DRAZZA DEL COMUNE DI VALDISOTTO,90216.62,EUR,45262600-7,LAVORI SPECIALIZZATI DI COSTRUZIONE VARI,CPV,https://dati.anticorruzione.it/data/cpv/45262600-7
ocds-hu01ve-7906088,ocds-hu01ve-7906088-01,1946598,846796629B,846796629B,"G2000034 - AFFIDAMENTO AI SENSI DELL'ART. 125, COMMA 1, LETTERA D) DEL D.LGS. 50/2016 RELATIVO AL SERVIZIO DI NOLEGGIO DI VEICOLI A LUNGO TERMINE SENZA CONDUCENTE",370500,EUR,66114000-2,SERVIZI DI LEASING FINANZIARIO,CPV,https://dati.anticorruzione.it/data/cpv/66114000-2
ocds-hu01ve-7888815,ocds-hu01ve-7888815-01,1828470,8447534595,8447534595,RIPARAZIONE COMPLESSIVI TRENI LINEA 5,279768,EUR,50222000-7,SERVIZI DI MANUTENZIONE DI MATERIALE ROTABILE,CPV,https://dati.anticorruzione.it/data/cpv/50222000-7
ocds-hu01ve-7900009,ocds-hu01ve-7900009-01,1851870,84606762B5,84606762B5,FORNITURA STORAGE A SUPPORTO ATTIVITA DI RICERCA,202000,EUR,30233180-6,DISPOSITIVI DI STOCCAGGIO CON MEMORIA FLASH,CPV,https://dati.anticorruzione.it/data/cpv/30233180-6
ocds-hu01ve-7910392,ocds-hu01ve-7910392-01,1836536,84726002B4,84726002B4,PRESTAZIONI DI SERVIZIO DI MANUTENZIONE NON RICORRENTE COMPRENSIVO DELLA FORNITURA DEI PEZZI DI RICAMBIO NECESSARI PER LE RIPARAZIONI DEL PARCO MEZZI IN DOTAZIONE AL SERVIZIO GESTIONE VIABILITÀ UBICATI NELLA ZONA CENTRO-NORD DEL TERRITORIO PROVINCIALE NONCHÈ QUELLI DI USO COMUNE. PERIODO NOVEMBRE 2020 - DICEMBRE 2021,139344.26,EUR,50111110-0,SERVIZI DI ASSISTENZA AL PARCO MACCHINE,CPV,https://dati.anticorruzione.it/data/cpv/50111110-0
ocds-hu01ve-7920412,ocds-hu01ve-7920412-01,1831592,8484737279,8484737279,"FORNITURA DI PNEUMATICI NUOVI, REMIX, RELATIVI SERVIZI TECNICI E SERVIZI ACCESSORI PARCO MEZZI DEL SETTORE AMBIENTE",60000,EUR,50110000-9,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI VEICOLI A MOTORE E ATTREZZATURE AFFINI,CPV,https://dati.anticorruzione.it/data/cpv/50110000-9
ocds-hu01ve-7925102,ocds-hu01ve-7925102-01,1926623,8490176ADE,8490176ADE,INCARICO PROFESSIONALE PER LAVORI DI EFICIENTAMENTO IMPIANTI DI ILLUMINAZIONE PUBBLICA,2345.56,EUR,71314300-5,SERVIZI DI CONSULENZA IN EFFICIENZA ENERGETICA,CPV,https://dati.anticorruzione.it/data/cpv/71314300-5
ocds-hu01ve-7931572,ocds-hu01ve-7931572-01,1823101,8497510F12,8497510F12,FORMITURA VENTILATORI POLMONARI E MATERIALE DI CONSUMO,74939.01,EUR,33170000-2,ANESTESIA E RIANIMAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/33170000-2
ocds-hu01ve-7767668,ocds-hu01ve-7767668-01,1899781,83046562EE,83046562EE,LAVORI DI MANUTENZIONE ORDINARIA DEGLI EDIFICI 4 E 5 DI VIALE DELLE SCIENZE - PALERMO,200610.19,EUR,45453100-8,LAVORI DI RIPARAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45453100-8
ocds-hu01ve-7912045,ocds-hu01ve-7912045-01,1880598,8474471AB1,8474471AB1,RINNOVO CONTRATTUALMENTE PREVISTO PER LA FORNITURA DI UN CONTRATTO BIENNALE FULL-RISK ED IN ACCORDO QUADRO SULLE  ATTREZZATURE RADIOLOGICHE DI DIVERSI PRODUTTORI IN DOTAZIONE PRESSO LE VARIE STRUTTURE AZIENDALI,150000,EUR,50421000-2,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI ATTREZZATURE MEDICHE,CPV,https://dati.anticorruzione.it/data/cpv/50421000-2
ocds-hu01ve-7921743,ocds-hu01ve-7921743-01,1883384,8486367397,8486367397,PR/AMOXICILLINA E ACIDO CLAVULANICO IBIGEN 10 FLACONCINI 2000 MG +200 MG POLVERE PER SOLUZIONE PER INFUSIONE EV   (ACQUISTO IN CARENZA),47000,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7923064,ocds-hu01ve-7923064-01,1816758,848782244B,848782244B,DM EMODINAMICA ESCLUSI STENTE-CONV. INTERCENT-ER-DET 2306 DEL 26/10/20-ABBOTT LOTTO 12,78300,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7920847,ocds-hu01ve-7920847-01,1835596,8485339342,8485339342,FORNITURA DI UN SISTEMA PORTATILE PER LA PERFUSIONE E IL MONITORAGGIO DEL FEGATO PRELEVATO A CUORE BATTENTE E A CUORE FERMO,90000,EUR,38434540-3,APPARECCHIATURE BIOMEDICHE,CPV,https://dati.anticorruzione.it/data/cpv/38434540-3
ocds-hu01ve-7893460,ocds-hu01ve-7893460-01,1866059,84529857E3,84529857E3,ARCA_2018_001.3 - LOTTO 1816 - ENZALUTAMIDE - CAPSULE MOLLI,1569395.9,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7902200,ocds-hu01ve-7902200-01,1814381,846331005B,846331005B,LAVORI DI SOSTITUZIONE E/O RIMESSA IN QUOTA DI CHIUSINI PRESENTI SULLA RETE FOGNARIA GESITA DALLA SOCIETÀ BRIANZACQUE S.R.L. - AREA F2 FOGNATURA EST,1000000,EUR,44423740-0,CHIUSINI,CPV,https://dati.anticorruzione.it/data/cpv/44423740-0
ocds-hu01ve-7909467,ocds-hu01ve-7909467-01,1845578,8471587EBC,8471587EBC,FORNITURA SW DERIVRISK - RDA 50015 - INIZIATIVA SOGEI 136/2020,60000,EUR,48730000-4,PACCHETTI SOFTWARE DI SICUREZZA,CPV,https://dati.anticorruzione.it/data/cpv/48730000-4
ocds-hu01ve-7886893,ocds-hu01ve-7886893-01,1862376,844538040C,844538040C,FORNITURA GAS NATURALE ANNO TERMICO 2020-2021 - LOTTO 2 - TOSCANA NORD-OVEST,125000,EUR,09123000-7,GAS NATURALE,CPV,https://dati.anticorruzione.it/data/cpv/09123000-7
ocds-hu01ve-7961667,ocds-hu01ve-7961667-01,1830091,853245549C,853245549C,"CA20/000496 INCARICO PROFESSIONALE DI SUPPORTO AL RUP E ASSISTENZA ALLA DIREZIONE LAVORI CON QUALIFICA DI GEOLOGO, PER IL PROGETTO DI 'RAZIONALIZZAZIONE E RIORGANIZZAZIONE DEL SISTEMA FOGNARIO E DEPURATIVO DELL'AGGLOMERATO URBANO DI VICENZA E DEI COMUNI LIMITROFI AD ESSO AFFERENTE (BACINO VI 6 P.R.R.A. REGIONE VENETO)'",45000,EUR,71351220-1,SERVIZI DI CONSULENZA GEOLOGICA,CPV,https://dati.anticorruzione.it/data/cpv/71351220-1
ocds-hu01ve-7898623,ocds-hu01ve-7898623-01,1996402,84588228BB,84588228BB,"PROCEDURA NEGOZIATA SOTTO SOGLIA COMUNITARIA, AI SENSI DELL'ART. 36, C. 2, LETT. B), DEL D. LGS. 50/2016, PER LA FORNITURA DI STRUMENTO DI CARATTERIZZAZIONE DI CATALIZZATORI TPDRO",95000,EUR,38432000-2,APPARECCHI PER ANALISI,CPV,https://dati.anticorruzione.it/data/cpv/38432000-2
ocds-hu01ve-7906529,ocds-hu01ve-7906529-01,1975311,84683997EC,84683997EC,LOTTO 85_ SDAPA4_SUARB ,132559.2,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7974547,ocds-hu01ve-7974547-01,1832480,8546253F11,8546253F11,AFFIDAMENTO SERVIZIO ASSISTENZA MEDICA ESTERNALIZZATA FINALIZZATA ALLA CONTINUITÀ ASSISTENZIALE OSPEDALE URBINO,64500,EUR,85112000-7,SERVIZI DI ASSISTENZA OSPEDALIERA,CPV,https://dati.anticorruzione.it/data/cpv/85112000-7
ocds-hu01ve-7925425,ocds-hu01ve-7925425-01,1860520,8490585C62,8490585C62,PRG. N. 30/20: SCUOLA NATALI - ADEGUAMENTO IMPIANTI IGIENICO SANITARI,65813.63,EUR,45332400-7,LAVORI DI INSTALLAZIONE DI APPARECCHIATURE IDROSANITARIE,CPV,https://dati.anticorruzione.it/data/cpv/45332400-7
ocds-hu01ve-7909026,ocds-hu01ve-7909026-01,2088022,8471103F53,8471103F53,AGGIUDICAZIONE DELLA PROCEDURA APERTA IN FORMA AGGREGATA PER L'AFFIDAMENTO DEL CONTRATTO QUINQUENNALE DELLA FORNITURA DI AUSILI PER DISABILI - LOTTO 16,64800,EUR,33196200-2,AUSILI PER DISABILI,CPV,https://dati.anticorruzione.it/data/cpv/33196200-2
